Indeks #;Aktywny (0 lub 1);Nazwa;ID reguły podatku;Cena bez podatku. (netto);Cena zawiera podatek. (brutto);Marka;Opis;Dostępne do zamówienia (0 = Nie, 1 = Tak);W sprzedaży (0 lub 1);Ilość;Adresy URL zdjęcia (x,y,z...);Kategorie (x,y,z...);Przepisany URL
ARE-S-585;1;Uchwyt do mini-kegów 5L - CZERWONY;1;3.66;4.50;-;Stylowa rączka ułatwiająca przenoszenie mini-kegów 5L;1;1;8;https://winohobby.biz/userdata/public/gfx/59d75dcc39af0457074a4b7b8bce0682.jpg|https://winohobby.biz/userdata/public/gfx/506d661b1c7a04fa23d542b2e07b7a3c.jpg;106;uchwyt-do-mini-kegow-5l-czerwony
BRO-W-059;1;WHIRLFLOC T - tabletki do klarowania brzeczki 1szt;1;1.54;1.90;-;Stosowana na całym świecie ulepszona mieszanka mchu irlandzkiego i oczyszczonego karagenu wyekstrahowanego z czerwonych alg morskich (Rhodophyceae) służąca do klarowania piwa. Idealne rozwiązanie nie tylko dla browarów rzemieślniczych, ale i piwowarów domowych. Sposób użycia:Waga około 2,5g1 tabletka na 40-50L brzeczki - nie zaleca się przekraczać dawki gdyż może to spowodować efekt odwrotny! Odpowiednią ilość należy wrzucić do gorącej brzeczki, na 5 do 10 minut przed końcem gotowania. Sprzyja koagulacji oraz zbieraniu i wytrącaniu białka znacznie poprawiając klarowność piwa i zwiększając jego wydajność. Nie przedostaje się do gotowego piwa, ponieważ jest usuwany z zwartym i gęstym osadem.;1;1;10;https://winohobby.biz/userdata/public/gfx/5946/WHIRLFLOC-T---tabletki-do-klarowania-brzeczki-1szt.jpg;111;whirlfloc-t-tabletki-do-klarowania-brzeczki-1szt
ARE-S-439;1;Uszczelka do zamknięcia patentowego 16/40mm -- 1szt;1;3.09;3.80;-;Uszczelka pasuje do większości zamknięć patentowych/kabłąkowych/butelek typu krachla, wykonana z elastycznej  dobrze przylegającej gumy. Przybliżone wymiary:średnica zewnętrzna: 40mmśrednica oczka: 16mmgrubość: 3mm;1;1;7;https://winohobby.biz/userdata/public/gfx/62515934bbac1d9c3b4704d40178fda3.jpg;67;uszczelka-do-zamkniecia-patentowego-16-40mm-1szt
ARE-S-952;1;Szybkozłącze QD - 1/2'';1;31.71;39.00;Coobra;;1;1;6;https://winohobby.biz/userdata/public/gfx/5674/Szybkozlacze-QD-na-12.jpg;119;szybkozlacze-qd-1-2
ARE-S-986;1;Warnik do wody Coobra 26L;1;495.93;610.00;Coobra;Urządzenie do podgrzewania i zagotowywania wody, ale także może służyć do podgrzewania wina czy też piwa. Idealne dla małej i większej gastronomii, sal konferencyjnych do podgrzewania wody na herbatę czy kawę. Idealne dla firm, hoteli czy agroturystyki. Uwaga dotycząca nastawiania temperatury!Różnica pomiędzy faktyczną temperaturą wody w warniku a tą widoczną na pokrętle może się różnic nawet do 10*C. Dlatego, pokrętło z zakresem temperatur należy traktować bardziej jako wskaźnik mocy a nie realną temperaturę wody w warniku. W celu ustalenia konkretnej temperatury wody w warniku, należy ją zmierzyć termometrem. Dla piwowarów domowychurządzenie może spełniać rolę naczynia do podgrzewania wody do wysładzaniapiwa domowego ze słodów. Na kran zamontowana jest końcówka pasująca do pompy z zestawuCoobra Brewer(rysunek w galerii produktu, pompa jak i kocioł zacierny Coobra CB25 prezentowane na jednym ze zdjęć w galerii, są sprzedawane osobno). Są też sposoby na warzenie piwa domowego ze słodów z wykorzystaniem właśnie takiego warnika do wody. Opis produktu: napięcie 220V-240V, moc 1600W, pojemność 26L podwójne ścianki ze stali nierdzewnej 304S/S wewnątrz, oraz 201S/S na zewnątrz, zakres regulacji termostatu 30÷110°C z diodami kontrolnymi i zabezpieczeniem przegrzania, termostat bezpieczeństwa, podziałka ilości wody wewnątrz naczynia, zabudowana grzałka, kontrolka zasilania, Wysyłka tylko kurierem!;1;1;1;https://winohobby.biz/userdata/public/gfx/6310/Coobra-Warnik-26l.jpg|https://winohobby.biz/userdata/public/gfx/6296/Coobra-Warnik-16l-plus-26l-pojemnosci-edit.jpg;62|116|250|60;warnik-do-wody-coobra-26l
ARE-S-985;1;Warnik do wody Coobra 16L;1;398.37;490.00;Coobra;Urządzenie do podgrzewania i zagotowywania wody, ale także może służyć do podgrzewania wina czy też piwa. Idealne dla małej i większej gastronomii, sal konferencyjnych do podgrzewania wody na herbatę czy kawę. Idealne dla firm, hoteli czy agroturystyki. Uwaga dotycząca nastawiania temperatury!Różnica pomiędzy faktyczną temperaturą wody w warniku a tą widoczną na pokrętle może się różnic nawet do 10*C. Dlatego, pokrętło z zakresem temperatur należy traktować bardziej jako wskaźnik mocy a nie realną temperaturę wody w warniku. W celu ustalenia konkretnej temperatury wody w warniku, należy ją zmierzyć termometrem. Dla piwowarów domowychurządzenie może spełniać rolę naczynia do podgrzewania wody do wysładzaniapiwa domowego ze słodów. Na kran zamontowana jest końcówka pasująca do pompy z zestawuCoobra Brewer CB25(rysunek w galerii produktu, pompa jak i kocioł zacierny Coobra CB25 prezentowane na jednym ze zdjęć w galerii, są sprzedawane osobno). Są też sposoby na warzenie piwa domowego ze słodów z wykorzystaniem właśnie takiego warnika do wody. Opis produktu: napięcie 220V-240V, moc 1600W, pojemność 16L podwójne ścianki ze stali nierdzewnej 304S/S wewnątrz, oraz 201S/S na zewnątrz, zakres regulacji termostatu 30÷110°C z diodami kontrolnymi i zabezpieczeniem przegrzania, termostat bezpieczeństwa, podziałka ilości wody wewnątrz naczynia, zabudowana grzałka, kontrolka zasilania, Wysyłka tylko kurierem!;1;1;4;https://winohobby.biz/userdata/public/gfx/6292/Warnik-do-wody-Coobra-16L.jpg|https://winohobby.biz/userdata/public/gfx/be1f36f1dedba62ec0023780a891ec5d.jpg;62|116|250|60;warnik-do-wody-coobra-16l
ARE-R-042;1;Termometr INKBIRD IHT-1P;1;113.82;140.00;-;Cyfrowy termometr do żywności – do mięs i płynów. Bardzo szybki termometr do żywności reaguje Termometr jest wodoodporny. Uwaga: port ładowania nie jest wodoodporny, podczas czyszczenia należy całkowicie włożyć gumową osłonę. Specyfikacja: Wymiary: 160 mm * 38 mm * 16 cm Zakres pomiaru temperatury: od -50 ℃ do 300 ℃ (-58 ℉ ~ 572 ℉) Dokładność temperatury: ± 1 ℃ / ± 2 ℉ Typ wyświetlacza: ekran FSTN Wymiary wyświetlacza LCD: 40mm * 16mm Klasa wodoodporności: klasa IPx5 Bateria: wbudowana bateria litowa 250 mAh;1;1;10;https://winohobby.biz/userdata/public/gfx/6711/Termometr-INKBIRD-IHT-1P.jpg;212|115|192;termometr-inkbird-iht-1p
ARE-S-586;1;Uchwyt do mini-kegów 5L - CZARNY;1;3.66;4.50;-;Stylowa rączka ułatwiająca przenoszenie mini-kegów 5L;1;1;1;https://winohobby.biz/userdata/public/gfx/75915fecb1f2f27aa1cb3248086691fd.jpg|https://winohobby.biz/userdata/public/gfx/0e1f4c2845fe24c62058cdc751f6a870.jpg;106;uchwyt-do-mini-kegow-5l-czarny
ARE-Z-198;1;Trójnik metalowy Y 3x6,7mm;1;22.76;28.00;-;Dzięki trójnikowi można na przykład podłączyć 2 kegi Cornelius z jednej butli CO2. Idealnie pasuje podwąż zbrojony Fi.6x12mmlubprzewód piwny.;1;1;4;https://winohobby.biz/userdata/public/gfx/5be8b0da460b069b94955c4f2e4d499b.jpg;99;trojnik-metalowy-y-3x6-7mm
ITA-L-575;1;Śrutownik walcowy z amortyzacją rolek;1;812.2;999.00;-;Przedstawiamy młynek do domowego mielenia, śrutowania słodów i zbóż wdomowym piwowarstwie.Śrutownik walcowy który miażdży a nie mieli śrutę. Śrut, słód piwowarski zostaje tak idealnie przerobiony, aby nie był zbyt mocno zmielony dzięki czemu unikniemy problemów z filtracją. Bezpieczna i estetycznie wyglądająca obudowa, wykonana z niebywale wytrzymałej stali. Ergonomiczne wałki (walce) zgniatające o długości 12cm i grubości 40mm, z systemem ANTYPOŚLIZGOWYM ( radełkowane ). Zasobnik z lejka o pojemności 3L, montowany na wcisk, w prosty sposób można wykonać własny zasobnik, o większej pojemności. Może lepiej skorzystać z naszej oferty i kupićgotowe, ześrutowane zestawy piwowarskie.;1;1;9;https://winohobby.biz/userdata/public/gfx/5721/ital-575-Srutownik-z-amortyzacja-rolek_001.jpg|https://winohobby.biz/userdata/public/gfx/5732/ital-575-Srutownik-z-amortyzacja-rolek_003.jpg;114;srutownik-walcowy-z-amortyzacja-rolek
ARE-S-953;1;Szybkozłącze trzpień QD - trzpień na wąż 13mm;1;18.7;23.00;Coobra;;1;1;1;https://winohobby.biz/userdata/public/gfx/5675/Szybkozlacze-trzpien-QD---trzpien-na-waz-13mm.jpg;119;szybkozlacze-trzpien-qd-trzpien-na-waz-13mm
ARE-Z-342;1;"Wkład filtracyjny 10"" - 5micronów";1;12.2;15.00;-;Uniwersalny wkład sedymentacyjny ze sznurka polipropylenowego. Zatrzymuje wszelkiego rodzaju zanieczyszczeni stałe. Najdokładniejsza wersja wkładu sznurkowego 1micron, przeznaczona do usuwania z wody drobin zanieczyszczeń większych od 5 micronów. Sznurkowe wkłady polipropylenowe są wykonane z czystego włókna polipropylenowego, nawiniętego na rdzeń filtracyjny. Taka budowa zapewnia wzrost gęstości filtra w kierunku jego rdzenia, gradient gęstości wkładu umożliwia zatrzymanie większych cząstek zanieczyszczeń w zewnętrznej warstwie filtra, zaś mniejszych wewnątrz, co przedłuża żywotność wkładu.;1;1;0;https://winohobby.biz/userdata/public/gfx/92cedf54dfe959b54be80c06879042df.jpg;93|165;wklad-filtracyjny-10-5micronow
ARE-S-627;1;Worek zacierno filtracyjny ze sznurkiem 50L - 1szt;1;52.85;65.00;-;Wymiary około: 70x80cmSznurek do zaciskania worka2 pętelki do zawieszenia worka Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnego materiału. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;6;https://winohobby.biz/userdata/public/gfx/5619/Worek-zacierno-filtracyjny.jpg|https://winohobby.biz/userdata/public/gfx/5620/Worek-zacierno-filtracyjny_2.jpg;113|117;worek-zacierno-filtracyjny-ze-sznurkiem-50l-1szt
ARE-S-405;1;Butelka do piwa STUBBY CRAFT 330ml;1;1.54;1.90;-;;1;1;9;https://winohobby.biz/userdata/public/gfx/5645/butelka-do-piwa-stubby-craft-330ml.jpg;256|265|67;butelka-do-piwa-stubby-craft-330ml
ARE-S-625;1;Worek zacierno filtracyjny ze sznurkiem 26L - 1szt;1;30.89;38.00;-;Wymiary około: 60x45cmSznurek do zaciskania worka2 pętelki do zawieszenia worka Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnego materiału. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;4;https://winohobby.biz/userdata/public/gfx/5626/Worek-zacierno-filtracyjny-ze-sznurkiem-26L.jpg|https://winohobby.biz/userdata/public/gfx/5627/Worek-zacierno-filtracyjny-ze-sznurkiem-40L-worek-nylonowy.jpg;113|117;worek-zacierno-filtracyjny-ze-sznurkiem-26l-1szt
ARI-X-290;1;Butelka PET na piwo 1L + zakrętka;1;1.3;1.60;-;Butelka plastikowa na piwo, cydr czy wino musujące.;1;1;4;https://winohobby.biz/userdata/public/gfx/6214/Butelka-PET-do-piwa-1L---zakretka.jpg;268|265|260|67;butelka-pet-na-piwo-1l-zakretka
ARE-Z-225;1;Zaworek gazowy IN do kegów Cornelius;1;34.15;42.00;-;Zapasowy zawór gazowy IN do kegów Cornelius. Tym zaworkiem doprowadzamygaz CO2 do kega Cornelius. Na dodatkowym zdjęciu w galerii pokazane są różnice pomiędzy zaworem piwnym OUT i gazowym IN.;1;1;10;https://winohobby.biz/userdata/public/gfx/e6e59144a266903404a0b2288343c2b0.jpg|https://winohobby.biz/userdata/public/gfx/671453129eed1e22a8196dc430daf4c1.jpg;94;zaworek-gazowy-in-do-kegow-cornelius
ARE-S-622;1;Worek zacierno filtracyjny 40L z gumką - 1szt;1;52.85;65.00;-;Wymiary około: 50x55cm Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnej siatki nylonowej, na górze obszyte gumką. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;4;https://winohobby.biz/userdata/public/gfx/42644b7c14020910fb28192f3516ac0b.jpg|https://winohobby.biz/userdata/public/gfx/f8bc0f2ddd81edc68450664416ce4f44.jpg;113|117;worek-zacierno-filtracyjny-40l-z-gumka-1szt
ARE-Z-224;1;Zaworek piwny OUT do kegów Cornelius;1;32.52;40.00;-;Zapasowy zawór piwny OUT do kegów Cornelius. Na dodatkowym zdjęciu w galerii pokazane są różnice pomiędzy zaworem piwnym OUT i gazowym IN.;1;1;4;https://winohobby.biz/userdata/public/gfx/2e604ad839745c6e00fd8f74a8993bf5.jpg|https://winohobby.biz/userdata/public/gfx/1db02c00ea57cdfe2e61152a30ea5954.jpg;94;zaworek-piwny-out-do-kegow-cornelius
ARE-T-111;1;Zapasowy kosz zacierny do CB5 (bez wewnętrznej rurki);1;203.25;250.00;-;;1;1;7;https://winohobby.biz/userdata/public/gfx/6114/Kosz-CB5.jpg;62;zapasowy-kosz-zacierny-do-cb5-bez-wewnetrznej-rurki
ARE-S-624;1;Worek zacierno filtracyjny ze sznurkiem 17L - 1szt;1;26.83;33.00;-;Wymiary około: 46x38cmSznurek do zaciskania worka2 pętelki do zawieszenia worka Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnego materiału. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;4;https://winohobby.biz/userdata/public/gfx/5630/Worek-zacierno-filtracyjny-ze-sznurkiem-17L.jpg|https://winohobby.biz/userdata/public/gfx/5631/Worek-zacierno-filtracyjny-ze-sznurkiem-40L-worek-nylonowy.jpg;113|117;worek-zacierno-filtracyjny-ze-sznurkiem-17l-1szt
ARI-X-280;1;Butelka do piwa LONG ALE 330ml;1;1.63;2.00;-;;1;1;3;https://winohobby.biz/userdata/public/gfx/a20a33657264a68230be013da8bafb59.jpg|https://winohobby.biz/userdata/public/gfx/58956e030d6fe5b563dae9350167a500.jpg;256|265|67;butelka-do-piwa-long-ale-330ml
ARE-S-621;1;Worek zacierno filtracyjny 26L z gumką - 1szt;1;52.85;65.00;-;Wymiary około: 46x50cm Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnej siatki nylonowej, na górze obszyte gumką. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;2;https://winohobby.biz/userdata/public/gfx/d85d9b53e16734c9fbc0dc221e4679dd.jpg|https://winohobby.biz/userdata/public/gfx/f377576e106048ad0f995b6fb33d28c9.jpg;113|117;worek-zacierno-filtracyjny-26l-z-gumka-1szt
ARE-S-320;1;COOBRA VWP 100G - CZYSZCZENIE I DEZYNFEKCJA;1;15.85;19.50;Coobra;"Środek do czyszczenia i dezynfekcji instalacji piwnych, mleczarskich, etc.., kotłów zaciernych, sprzętu, butelek, fermentorów, zbiorników fermentacyjnych czy balonów do wina. Najlepszy środek na rynku! Może być używany do:porcelany, ceramiki, aluminium, metali, stali nierdzewnej, plastiku, szkła, silikonu. Czyszczenie twardych zabrudzeń w balonach szklanych: Do czyszczenia sporządzić roztwór z 1-2 łyżeczek środka i 5l letniej wody. Wlać do balonu i równomiernie rozprowadzić mieszając po powierzchni którą trzeba oczyścić przez 5 - 10 minut. W przypadku dużego zabrudzenia pozostawić roztwór w balonie na kilka godzin. Po oczyszczeniu dokładnie wypłukać balon. Czyszczenie kotłów zaciernych: Po każdorazowym warzeniu należy wyczyścić całą instalację. Najlepiej do tego celu używać środka VWP: - do kotła wlewamy 10L wody i dodajemy 1 płaską łyżeczkę VWP, podgrzewamy do 600C; - po osiągnięciu temperatury włączamy pompę i pozostawiamy by pracowała 10-15 minut; - po wylaniu VWP, kocioł napełniamy czystą wodą i płuczemy 5-10 minut, płukanie powtarzamy dwukrotnie. Do dezynfekcji: Do dezynfekcji sporządzić roztwór z 1/2 łyżeczki VWP na 5l wody. Po kilku minutach wypłukać. UWAGI co do stosowania!!! Nie wolno dodawać do fermentacji! Używać w dobrze wentylowanym pomieszczeniu! Zawiera 6,5% wolnego chloru! Przy ewentualnym spożyciu pić dużo mleka i natychmiast skontaktować się z lekarzem! Nie mieszać z kwasami - wydziela się trujący gaz! Nie używać z gotującą się wodą - wydziela się trujący gaz!";1;1;4;https://winohobby.biz/userdata/public/gfx/6c76e9cb60da749aa9e3c462e457d57f.jpg;62|78|60|271;coobra-vwp-100g-czyszczenie-i-dezynfekcja
ARE-T-011;1;Zapasowy kosz zacierny do CB3 (bez wewnętrznej rurki);1;161.79;199.00;-;;1;1;2;https://winohobby.biz/userdata/public/gfx/6113/Kosz-CB3.jpg;60;zapasowy-kosz-zacierny-do-cb3-bez-wewnetrznej-rurki
ARI-X-281;1;Butelka do piwa SILENUS ALE 500ml;1;2.11;2.60;-;;1;1;7;https://winohobby.biz/userdata/public/gfx/f85ab33464c16ad984807d13ff7e112f.jpg|https://winohobby.biz/userdata/public/gfx/c40165b02eaef51492edf80756ce4a54.jpg;257|265|67;butelka-do-piwa-silenus-ale-500ml
ARE-S-620;1;Worek zacierno filtracyjny 17L z gumką - 1szt;1;36.59;45.00;-;Wymiary około: 49x68cm Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnego materiału, na górze obszyte gumką. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;7;https://winohobby.biz/userdata/public/gfx/503569a2bfca61d188a822a9b891092d.jpg|https://winohobby.biz/userdata/public/gfx/57b8f1352036b212c09439331f49598f.jpg;113|117;worek-zacierno-filtracyjny-17l-z-gumka-1szt
ARE-S-626;1;Worek zacierno filtracyjny ze sznurkiem 40L - 1szt;1;32.52;40.00;-;Wymiary około: 55x60cmSznurek do zaciskania worka2 pętelki do zawieszenia worka Oferta dotyczy zakupu 1 sztuki worka. Worki idealnie nadają się do zacierania brzeczki na piwo czy pod destylat. Można ich używać do filtracji zacierów jak i nastawów owocowych. Wykonane są z solidnego materiału. Idealne do stosowania zgarnkami stalowymi do zacierania.;1;1;3;https://winohobby.biz/userdata/public/gfx/5622/Worek-zacierno-filtracyjny-ze-sznurkiem-40L.jpg|https://winohobby.biz/userdata/public/gfx/5623/Worek-zacierno-filtracyjny-ze-sznurkiem-40L-worek-nylonowy.jpg;113|117;worek-zacierno-filtracyjny-ze-sznurkiem-40l-1szt
ARE-Z-418;1;COOPERS 1,7 kg STOUT;1;69.11;85.00;Producent;Zamiast cukru polecamy użyć suchych ekstraktów słodowych.Suchy ekstrakt słodowylubekstrakt słodowy w puszce- podnosi walory piwa domowego. Piwo domowe będzie bogatsze w smaku i aromacie.;1;1;4;https://winohobby.biz/userdata/public/gfx/431e34421ae73a813984c04d798a348a.jpg;65;coopers-1-7-kg-stout
ARE-Z-413;1;COOPERS 1,7kg - DRAUGHT;1;56.91;70.00;Producent;Zamiast cukru polecamy użyć suchych ekstraktów słodowych.Suchy ekstrakt słodowylubekstrakt słodowy w puszce- podnosi walory piwa domowego. Piwo domowe będzie bogatsze w smaku i aromacie.;1;1;2;https://winohobby.biz/userdata/public/gfx/5e0e00a96655a92b4376db6fbbb94d25.jpg|https://winohobby.biz/userdata/public/gfx/e79771fef96a9f9e01b1800f5b2a1f9f.jpg;65;coopers-1-7kg-draught
WES-P-005;1;Ekstrakt słodowy WES 1,2kg - BURSZTYNOWY;1;36.99;45.50;Producent;;1;1;0;https://winohobby.biz/userdata/public/gfx/889718e59cec893ae2e9aaf1b40fda35.jpg;81;ekstrakt-slodowy-wes-1-2kg-bursztynowy
ARE-Z-410;1;COOPERS 1,7kg - EUROPEAN LAGER;1;69.11;85.00;Producent;Zamiast cukru polecamy użyć suchych ekstraktów słodowych.Suchy ekstrakt słodowylubekstrakt słodowy w puszce- podnosi walory piwa domowego. Piwo domowe będzie bogatsze w smaku i aromacie.;1;1;1;https://winohobby.biz/userdata/public/gfx/2416b3a55e4e298e2039f25b09f0d4d0.jpg;65;coopers-1-7kg-european-lager
ARE-S-003;1;ALLA FRANCE wskaźnik piwowarski OG;1;20.33;25.00;-;Wskaźnik piwowarski pozwala na precyzyjne nastawienie piwa wedle własnych wymagań. Wskaźnik pokazuje SPECIFIC GRAVITY w zakresie 0.980 do 1.150. Ze wskaźnikiem załączona jest tabela która pozwala przeliczyć SPECIFIC GRAVITY na OESCHLE, gramy cukru na 1 litr oraz zawartość alkoholu po fermentacji.Aby prawidłowo odczytać wskazanie cukromierza, patrzymy zawsze na menisk górny. Na wskaźniku oznaczone są 2 pola:- zielone – START BEER – jest to optymalny przedział do rozpoczęcia fermentacji,- czerwone – FINISH BEER – zakończenie fermentacji.Opakowanie wskaźnika może posłużyć za menzurkę. Natomiast jest ono bardzo wąskie i zalecamy zaopatrzyć się w wygodną, szeroką menzurkę. JAK WYZNACZYĆ ZAWARTOŚĆ ALKOHOLU W GOTOWYM PIWIE?Aby wyliczyć % w gotowym piwie musimy znać wartość SG (SPECIFIC GRAVITY) początkową i końcową, np.:początkowe SG to 1.070 = 9,3piwo zakończyło fermentację na 1.010 = 1,3Zawartość alkoholu = 9,3 – 1,3 = 8% JAK OBLICZYĆ NIEZBĘDNĄ ILOŚĆ CUKRU DLA UZYSKANIA ZAŁOŻONEGO %?Załóżmy że chcemy uzyskać 5,8% czyli odczytując z tabeli należy dodać 117g cukru na 1 litr nastawu. Mierzymy gęstość nastawu, zakładamy że ma 1.030 (z tabeli 78g cukru w 1 litrze). Finalnie aby otrzymać 5,8% alkoholu po fermentacji należy dodać 117g – 78g = 39g cukru na każdy litr.;1;1;6;https://winohobby.biz/userdata/public/gfx/34c05916003f3e956fa276a92f30d1ae.jpg;149|70|71;alla-france-wskaznik-piwowarski-og
